cfips,county,state,q418_venturedensity,q119_venturedensity,q219_venturedensity,q319_venturedensity,q419_venturedensity,q120_venturedensity,q220_venturedensity,q320_venturedensity,q420_venturedensity,q418_highlyactiveventuredensity,q119_highlyactiveventuredensity,q219_highlyactiveventuredensity,q319_highlyactiveventuredensity,q419_highlyactiveventuredensity,q120_highlyactiveventuredensity,q220_highlyactiveventuredensity,q320_highlyactiveventuredensity,q420_highlyactiveventuredensity,prosperity11,prosperity19,recovery,medinc16,medinc17,medinc18,medinc19,change_medinc1819,perc_black,perc_hisp,perc_native,perc_asian,perc_white
46019,Butte,SD,3.506038188934326,.360342800617218,.3700818121433258,.3749513,.35709646,.33437216,.33112583,.32787949,.29866251,1.314764261245728,.1168679371476173,.1071289479732513,.14121543,.1233606,.11037528,.12660694,.1233606,.10388261,42.967159,52.709152,9.741993,43750,44786,44387,46508,2121,.7,3.628361858190709,3.3,.1,93.7
46021,Campbell,SD,.901481032371521,3.863490104675293,3.734707117080689,4.0244689,4.228375,4.1210561,3.7132432,3.8634901,3.756171,.2575660049915314,.901481032371521,.837089478969574,.70830649,.66537881,.83708948,.79416186,.81562567,.75123417,66.090263,52.903332,-13.186932,45800,51548,52500,54449,1949,0,.202020202020202,1.1,.1,98.3
46023,Charles Mix,SD,2.490029096603394,.8407890200614929,.8084509968757629,.7815026,.81204414,.86953396,.88031334,.91265136,.99888617,.1616902053356171,.2371456325054169,.215586930513382,.23175596,.23714563,.2299594,.22636628,.23355252,.22636628,45.124489,36.297489,-8.8269997,43376,44104,46389,50481,4092,.1,3.57257460690983,31.3,.1,63.2
46025,Clark,SD,1.319043636322022,2.80296778678894,2.857928037643433,2.9403682,2.8945682,2.8762481,2.7663279,2.6564074,2.5373271,.3022808432579041,.7144820094108582,.7144820094108582,.79692221,.76944214,.76028216,.73280203,.6778419,.58624166,47.114395,66.582443,19.468048,48563,47500,47798,48980,1182,.2,3.256445047489823,.2,.5,95.09999999999999
46027,Clay,SD,2.430679321289063,2.509088277816773,2.259605169296265,,2.6682823,2.6801624,2.6516502,2.7158031,2.7443154,.6629125475883484,.6985530257225037,.719937264919281,1.3614656,.81973058,.85061896,.8054744,.77220994,.69855297,53.737057,62.151413,8.4143562,38399,41773,43189,50724,7535,1.9,3.002077810417712,3,2.9,88.5
46029,Codington,SD,2.237682104110718,.0394463166594505,.043032344430685,.04482536,.043032344,.039446317,.039446317,.039446317,.039446317,.6311410665512085,.0143441157415509,.0143441157415509,.014344116,.013148773,.0095627438,.010758086,.010758086,.0071720579,62.851879,70.571304,7.7194252,50133,52025,54774,56376,1602,.8,2.344251766217084,2.5,.5,94.3
46031,Corson,SD,.311750590801239,.2637889683246613,.2398081570863724,.21582733,.21582733,.19184652,.19184652,.18385291,.1598721,.0479616299271584,.0239808149635792,.0239808149635792,.023980815,.023980815,.023980815,.023980815,.023980815,0,32.29055,15.82444,-16.46611,32115,32260,35441,35759,318,.3,.4578313253012049,69.09999999999999,0,29
46033,Custer,SD,2.935953617095947,.2722860276699066,.3196401000022888,.30780157,.32358629,.32753244,.32753244,.34331715,.35515568,.8050194978713989,.0473540909588337,.0473540909588337,.059192613,.067084961,.06313879,.059192613,.074977309,.067084961,62.148716,50.690155,-11.458561,52891,56449,55472,58522,3050,.3,3.853652941851129,4,.3,93.3
46035,Davison,SD,2.017756223678589,2.06820011138916,2.088377714157105,2.0833335,2.1304142,2.2060802,2.306968,2.2346649,2.2245762,.4640839397907257,.4893058836460114,.5094834566116333,.51705003,.5532015,.58683079,.5918752,.56665325,.438862,74.633469,59.893787,-14.739681,48310,48665,47772,50570,2798,1.4,3.1201248049922,2,.7,92.59999999999999
46037,Day,SD,1.395848274230957,1.306370735168457,1.163206815719605,1.1989977,1.2168933,1.1214507,1.2109282,1.2288237,1.2526844,.536864697933197,.4294917583465576,.4115962684154511,.39370078,.4056311,.38177046,.41159627,.44142208,.38177046,58.754871,45.861404,-12.893467,40647,43902,44145,46679,2534,.1,2.260298942763398,10.5,.1,86.90000000000001
46039,Deuel,SD,1.438848972320557,2.204687833786011,2.158273458480835,2.0886517,2.049973,1.9726154,1.9184653,1.926201,1.8875222,.2784868776798248,.4409375786781311,.4409375786781311,.52216291,.50282353,.44867334,.40225884,.36358011,.3326371,72.875557,66.996536,-5.8790207,54781,57969,57930,65437,7507,0,3.427512737378416,.2,0,99.2
46041,Dewey,SD,.9907997250556946,1.079263925552368,1.079263925552368,1.0438783,1.0556735,1.0615711,1.2561924,1.3446568,1.3269639,.1946213692426682,.2123142182826996,.2653927803039551,.31847134,.33616418,.38924274,.44821891,.43052608,.3715499,38.277008,39.338856,1.0618477,40585,41190,43954,47475,3521,.1,1.011486370649751,78.90000000000001,.1,19.9
46043,Douglas,SD,1.148260712623596,1.148260712623596,1.283350229263306,1.3677812,1.4184397,1.4634695,1.474727,1.4296972,1.4409547,.5065855979919434,.6079027652740479,.6079027652740479,.62478894,.57413036,.60790277,.61916023,.61916018,.55161548,58.286095,63.17144,4.8853455,51290,52543,57419,58684,1265,0,.6486855582109935,2.1,0,95
46045,Edmunds,SD,1.200000047683716,.324999988079071,.300000011920929,.3125,.28333333,.30833334,.32499999,.33333331,.32499999,.25,.1000000014901161,.1000000014901161,.125,.14166667,.16666667,.2,.125,.06666667,70.359474,71.413528,1.0540543,62467,65380,68551,71324,2773,.2,2.455871066768995,.9,.1,97.7
46047,Fall River,SD,2.967704296112061,3.185917854309082,3.447774171829224,3.4259529,3.4817185,3.3895841,3.3750365,3.4720201,3.3653381,.6546406745910645,.7564736604690552,.7564736604690552,.66191447,.68373579,.71283096,.76132286,.72252935,.62069637,43.885578,39.607895,-4.2776833,45750,48862,50837,50588,-249,0,4.031421372461835,6.5,1.6,87
46049,Faulk,SD,1.401869177818298,2.378929376602173,2.209005832672119,2.1877656,2.2090058,2.1948457,2.4072499,2.4214103,2.3789294,.5097705721855164,.3823279440402985,.4672897160053253,.53101104,.53809118,.55225146,.62305295,.67969412,.55225146,45.698502,48.133072,2.4345703,43529,46750,53889,55096,1207,0,.3460207612456748,3,0,96.40000000000001
46051,Grant,SD,2.501737356185913,1.278665781021118,1.223071575164795,1.1605282,1.1396804,1.1721102,1.088719,1.0470234,.91267079,.4169562160968781,.1806810349225998,.1528839468955994,.083391249,.097289786,.092656933,.083391242,.10192263,.09265694,67.692719,59.180233,-8.5124855,54180,56276,62532,58158,-4374,.5,4.546090362288432,1,.1,93.59999999999999
46053,Gregory,SD,2.181645631790161,.4979843497276306,.4505572617053986,.4387005,.37941664,.37151214,.37941664,.38732114,.40313017,.3557031154632568,.118567705154419,.118567705154419,.10671093,.079045139,.10275868,.11066319,.11066319,.094854161,52.235058,36.994667,-15.240391,40045,42679,44479,43438,-1041,0,.8838987099856666,6.7,1.8,88.09999999999999
46055,Haakon,SD,1.44717800617218,.4823926687240601,.530631959438324,.48239267,.48239267,.48239267,.53063196,.6110307,.57887119,.3859141170978546,.1447177976369858,.1447177976369858,.1447178,.1447178,.1447178,.1447178,.19295707,.19295707,77.14238,40.145985,-36.996395,39554,38873,37420,42250,4830,0,.6442021803766105,7.5,0,89.8
46057,Hamlin,SD,1.434528827667236,11.0592155456543,11.55963325500488,11.609674,11.737559,11.643036,11.531832,12.021129,12.05449,.2502084970474243,3.002502202987671,3.102585554122925,3.0442035,3.1637475,3.2249095,3.0414233,2.9302197,2.5354462,73.60025,87.715233,14.114983,60169,61784,65050,67105,2055,.4,4.298755186721992,0,.4,96.7
46059,Hand,SD,1.087284803390503,1.208094239234924,1.177891850471497,1.2684989,1.4597805,1.5705225,1.5705225,1.4597806,1.3591061,.1510117799043655,.2114164978265762,.2416188418865204,.30202356,.2718212,.2718212,.2516863,.2114165,.18121414,72.980789,59.34166,-13.63913,52266,50720,52438,54155,1717,.1,1.658476658476658,0,.6,98.09999999999999
46061,Hanson,SD,1.740412950515747,1.592920303344727,1.622418880462647,1.6519175,1.7207472,1.612586,1.5339233,1.8682399,1.7797444,.2654867172241211,.3539822995662689,.3244837820529938,.39823008,.42281219,.50147492,.45231071,.64896756,.65880042,44.112793,62.677803,18.56501,60089,62448,63036,64696,1660,0,0,0,0,99.5
46063,Harding,SD,2.192639112472534,1.95771336555481,2.036021947860718,1.9968677,2.0882277,2.1404333,2.2709475,2.1926391,2.0882277,.7830853462219238,.626468300819397,.7047768235206604,.78308535,.86139387,.93970245,.96580529,.86139387,.83529103,,73.259399,,51458,55972,57365,59655,2290,2.1,2.373660030627872,2.5,0,93.3
46065,Hughes,SD,2.500285387039185,.0057084141299129,.0057084141299129,.0057084141,.015222439,.017125243,.017125243,.017125243,.0095140235,.6108003258705139,0,0,0,0,0,0,0,0,91.294159,70.604065,-20.690094,58934,59741,63564,64783,1219,.1,3.197410268059973,12.3,0,84.09999999999999
46067,Hutchinson,SD,1.665748953819275,2.50550651550293,2.62940526008606,2.4848568,2.4183187,2.4504406,2.5238619,2.5238619,2.5055065,.4405286312103272,.495594710111618,.5644273161888123,.58507711,.52312773,.62408221,.61031574,.58737153,.49100587,57.377243,59.744057,2.3668137,47356,49583,54868,57089,2221,0,2.162014230979748,1.5,.3,96.5
46071,Jackson,SD,1.040391683578491,.4895960688591003,.4589963257312775,.50489593,.47939616,.50999594,.46919626,.55079561,.6017952,.2141982913017273,.0917992666363716,.0305997543036938,.12239902,.12239902,.14279886,.1121991,.1121991,.16319869,36.880249,15.440758,-21.439491,41510,38041,33438,33295,-143,.3,.2735562310030395,57.9,.4,39
46075,Jones,SD,5.997392654418945,6.12777042388916,6.12777042388916,6.2581487,5.9973927,5.7800956,5.6062579,4.0417209,3.1290743,1.694915294647217,1.564537167549133,1.564537167549133,1.6949153,1.912212,1.8252933,1.6949153,.91264665,.43459365,71.713188,49.141399,-22.571789,39276,39432,41103,46149,5046,1.1,0,5.9,0,92.90000000000001
46077,Kingsbury,SD,2.544378757476807,1.637080907821655,1.715976357460022,1.8540434,2.366864,2.228797,2.3800132,2.4523339,2.3734386,.3155818581581116,.2564102709293366,.2958579957485199,.36489153,.35502958,.37475345,.43392506,.48652205,.40105194,45.452156,69.558304,24.106148,54568,58794,59375,61699,2324,0,2.224919093851133,.2,.2,97.90000000000001
46079,Lake,SD,5.976806640625,.7785256505012512,.7541967630386353,.81907392,.78393209,.81907386,.85691887,.86232531,.85962206,1.727353811264038,.1946314126253128,.1865217685699463,.1905766,.17841214,.19733463,.20274106,.19733463,.15948963,67.984497,64.682762,-3.3017349,57239,58467,59232,61846,2614,.4,1.100888574349296,1.4,1.6,93.8
46081,Lawrence,SD,4.754817008972168,7.023612976074219,7.035681247711182,7.2207251,7.5103583,7.5452218,7.5894713,7.3481097,7.3789506,1.174624919891357,1.830322980880737,1.830322980880737,1.7941189,1.8651863,1.959049,1.9523445,1.9134586,1.6895289,70.000717,73.048851,3.0481339,48220,49275,52245,52641,396,.9,3.261637491168851,2.3,1,93.09999999999999
46083,Lincoln,SD,5.103509902954102,.9436532258987427,.9650556445121765,.99034941,.99878073,1.0260202,1.0396399,1.0402884,1.0409371,1.303603410720825,.2315355241298676,.2237528264522553,.21694297,.23088697,.24061535,.23088697,.21532156,.18483928,85.078087,94.796928,9.7188416,77455,81849,81422,82473,1051,1.3,2.132826523070426,.4,1.1,94.5
46085,Lyman,SD,.6485084295272827,.5966277718544006,.5966277718544006,.63553822,.67444879,.65715522,.64850843,.59662777,.54474705,.1815823614597321,.1815823614597321,.2334630340337753,.14267185,.17293558,.19887592,.20752271,.12105491,.077821016,30.886604,41.294682,10.408077,45921,47113,53263,53862,599,.1,1.273388773388773,41.6,.6,56.3
46087,McCook,SD,1.371082663536072,.4629629552364349,.4985755085945129,.48076922,.48670465,.46889839,.48076925,.421415,.39173788,.2670940160751343,.071225069463253,.0890313386917114,.09793447,.10090218,.047483381,.059354227,.053418804,.059354227,63.401974,59.028168,-4.373806,58485,60808,62234,61507,-727,.7,4.05551550108147,.6,0,96
46091,Marshall,SD,.7800970077514648,.7168458700180054,.6535947918891907,.69576216,.7941528,.80820858,.87848759,.98390609,1.0049899,.2108370065689087,.2319207191467285,.2530044317245483,.24246258,.28111604,.28814393,.28814393,.26706022,.21083702,46.286865,65.702789,19.415924,55398,60948,63594,63723,129,.6,8.341852381925987,7.6,0,87.09999999999999
46093,Meade,SD,3.379284620285034,.745156466960907,.745156466960907,.75819671,.76751119,.7948336,.7923497,.82215601,.8271237,.7675111889839172,.2160953730344772,.2235469520092011,.25521609,.25086936,.24962743,.24714357,.22106309,.19622454,55.944611,87.546791,31.60218,53069,54286,59218,60578,1360,1.9,4.242883428942526,2.7,1.2,90.7
46095,Mellette,SD,.9601536393165588,.9601536393165588,.9601536393165588,.93614984,.91214597,.91214597,.91214597,.9441511,.89614338,.2400384098291397,.0960153639316559,.0960153639316559,.1200192,.14402305,.14402305,.14402305,.14402305,.06401024,,8.0128174,,29471,31165,31222,30650,-572,.1,4.434697855750487,58.9,0,38.7
46097,Miner,SD,1.217920780181885,2.087864398956299,1.913875579833984,1.9138756,1.9428737,1.7833841,1.6528926,1.7108887,1.6818906,.1304915249347687,.3479773700237274,.3479773700237274,.3262288,.34797737,.27548209,.23198493,.23198493,.20298681,73.167351,46.691933,-26.475418,48542,50658,51394,52910,1516,.3,2.03527815468114,.6,.4,96.3
46099,Minnehaha,SD,7.513158321380615,9.183908462524414,9.233355522155762,,,,,,,1.389453530311585,1.85590124130249,1.906996130943298,1.9850121,2.0154128,2.0650425,1.9958172,2.1227305,3.2611043,80.722778,83.047913,2.3251343,55293,57322,60028,61772,1744,5.7,4.991148753935359,2.1,2.1,85.8
46101,Moody,SD,1.334367752075195,1.753297090530396,1.784328937530518,1.8231187,1.8877683,2.0584433,2.1411948,2.2084303,2.2239461,.356865793466568,.5120248198509216,.5430566072463989,.63615203,.63615203,.67235583,.65683991,.67235583,.59994829,69.213844,74.373009,5.1591644,54383,56233,58167,61538,3371,.5,4.426002766251729,12.2,2.1,79.59999999999999
46103,Pennington,SD,4.917146682739258,5.958172798156738,6.084922313690186,6.1357155,6.176878,5.9622111,5.940465,5.9786763,5.9873748,1.174299597740173,1.398907661437988,1.423139333724976,1.4557588,1.4697385,1.5355986,1.4952127,1.4237607,1.2504116,69.166008,70.229736,1.0637283,51084,52245,55024,57039,2015,1.2,5.176853232145278,8.9,1.3,82.90000000000001
46105,Perkins,SD,1.391189098358154,1.424312710762024,1.424312710762024,1.3911891,1.3691068,1.3028597,1.3139008,1.324942,1.2807773,.3312354981899262,.364359050989151,.3312354981899262,.31467372,.35331786,.34227669,.35331786,.3312355,.22082368,42.551006,55.947033,13.396027,45855,50450,56850,57981,1131,0,1.001035554021402,3.7,0,95
46107,Potter,SD,10.10407638549805,.0433651357889175,.0433651357889175,.043365136,.043365136,.043365136,.043365136,.043365136,.043365136,.9540330171585083,0,0,0,0,0,0,0,0,62.469204,56.052311,-6.416893,47991,51597,53600,54583,983,0,1.598272138228942,2.5,1.8,91.5
46109,Roberts,SD,.5537205934524536,1.680590629577637,1.680590629577637,1.6368759,1.6838288,1.7097338,1.7162101,1.7647821,1.7712584,.1554303467273712,.2817175090312958,.3691470623016357,.34971827,.36590895,.41771907,.40476653,.40476653,.3820996,46.021381,45.618095,-.40328598,50108,51228,50495,50348,-147,.6,3.47039953339166,38.5,.1,57.7
46111,Sanborn,SD,2.21370792388916,2.511707067489624,2.511707067489624,2.5968497,2.6110401,2.738754,2.8380871,2.8806584,2.8238966,.6811408996582031,.55342698097229,.425713062286377,.89399743,.9223783,.93656874,.90818787,.99333048,.78047395,37.540359,67.703064,30.162704,51167,54677,54899,56875,1976,0,3.741067675493905,.8,.5,96.3
46115,Spink,SD,.8564000725746155,.9634500741958618,.9328643679618835,.96345007,.94815719,.95325482,.94815719,.91757149,.91757149,.1070500016212463,.1376357227563858,.1835142970085144,.2370393,.23449048,.23958811,.22939287,.21410002,.15292858,69.331039,51.70784,-17.623199,49859,52000,52729,54423,1694,.2,3.100416473854697,1.7,0,96.59999999999999
46117,Stanley,SD,1.248313069343567,1.349527716636658,1.28205132484436,1.2989204,1.3157895,1.2595592,1.3157895,1.2932973,1.3270355,.2699055373668671,.1686909645795822,.2024291455745697,.18556005,.23616734,.21367522,.22492127,.24741341,.23616734,,72.824257,,60046,63233,71763,71382,-381,0,2.916804772953265,5.4,0,91
46119,Sully,SD,2.197802305221558,,,,,,,,,.2060439586639404,10.78296661376953,12.56868171691895,13.083792,12.68315,12.454212,11.401099,8.7225275,7.8754578,84.319916,76.775688,-7.5442276,59800,60694,64028,62153,-1875,0,1.302681992337165,1.4,0,96
46121,Todd,SD,.2994310855865479,.6986725330352783,.7186346054077148,.66872942,.70532656,.77852082,.81179094,.81511796,.81511796,.0898293256759644,.1796586513519287,.189639687538147,.17965865,.20960176,.23289084,.22956383,.22956383,.21625578,7.6917572,20.784203,13.092445,30800,26285,24257,24331,74,.1,1.157430112800392,87.8,1.9,8.300000000000001
46123,Tripp,SD,.9680365324020386,.7488584518432617,.7488584518432617,.6940639,.73059362,.70015222,.68797565,.6636225,.63926941,.1278538852930069,.1643835604190826,.1643835604190826,.15525115,.152207,.12176561,.13394216,.13394216,.10958904,55.937431,48.743683,-7.1937485,41210,48409,51027,57720,6693,0,.2015390252839868,10.9,.8,81.09999999999999
46125,Turner,SD,1.302931547164917,.5066956281661987,.5790807008743286,.50669563,.50669563,.51473844,.52278119,.55093092,.57505929,.2654119729995728,.0844492688775063,.0723850876092911,.054288816,.056299511,.068363696,.056299511,.060320906,.064342298,78.467392,63.286076,-15.181316,54707,54294,55380,59242,3862,.5,2.445783132530121,.5,.3,97.5
46127,Union,SD,,4.190809726715088,4.204285144805908,4.1705971,4.1908097,4.0605488,4.1211877,4.008894,3.925796,1.300363898277283,.9432690739631653,.8691551089286804,.98369491,.99043256,.97021961,.95000672,.8803845,.79054934,86.142403,75.067841,-11.074562,63890,65434,69563,70378,815,.8,3.188443519000521,1.3,1.3,93.7
46129,Walworth,SD,2.004333734512329,2.45576024055481,2.401588916778565,2.4377031,2.5159504,2.5219693,2.5580835,2.5641026,2.2992656,.4694835543632507,.4694835543632507,.4153123795986176,.46045506,.46346456,.42133141,.41531238,.31900805,.27687493,55.423214,44.195675,-11.227539,46526,46623,52123,55583,3460,5,2.199010445299615,10.9,0,80.09999999999999
46135,Yankton,SD,1.969181895256043,1.995673060417175,2.008918762207031,2.1877346,2.2193768,2.1708097,2.2105465,2.2326224,2.2399812,.4724270403385162,.5077486634254456,.4635966122150421,.52982473,.52835298,.56073117,.58869416,.57397676,.45476621,64.906364,66.268951,1.362587,48723,50029,54694,58342,3648,1.6,4.51644143152705,3.3,.2,92.40000000000001
46137,Ziebach,SD,.1419446468353272,.1419446468353272,.1419446468353272,.14194465,.17743081,.18925953,.2365744,.26023185,.22474568,.0354861617088318,0,0,0,.023657441,.047314882,.059143603,.047314882,.082801037,18.916069,14.247612,-4.668457,36552,35000,37143,37400,257,0,.3224650662844859,75.09999999999999,.6,23.5
47001,Anderson,TN,3.084254503250122,7.162618160247803,7.17585563659668,7.0838575,7.0690761,7.0161271,7.1008449,7.1873279,7.0364242,.6102323532104492,1.494473457336426,1.481236338615418,1.4997683,1.5112405,1.5310962,1.4962385,1.4176981,1.1763408,47.870178,47.480347,-.38983154,44241,47206,49376,50392,1016,3.5,2.912136311644601,.6,1.3,90.90000000000001
47003,Bedford,TN,1.748289465904236,1.84541666507721,1.828149676322937,1.8292289,1.8605254,1.9526163,1.9842726,2.0885944,2.1389565,.3474995195865631,.4187261164188385,.4403099417686462,.42196369,.42304289,.47196621,.43959048,.43599316,.4172872,26.069695,47.127079,21.057384,43819,47117,48945,50415,1470,8.1,12.39749855048455,.2,.2,85.2
47005,Benton,TN,2.460891723632813,.995486319065094,.9645705819129944,.73579425,.70900059,.70487851,.63480288,.5853377,.59152085,.816175103187561,.5132009983062744,.4575527012348175,.3122488,.31740141,.31534037,.2864857,.2308374,.20816587,22.855232,23.682854,.82762146,33611,33702,33125,37512,4387,3,2.428748451053284,.4,.2,94.90000000000001
47007,Bledsoe,TN,.6110992431640625,4.490869045257568,4.327435493469238,4.3984938,4.5856133,4.5406098,4.5050807,4.5406098,4.5927191,.1776451468467712,.9024372696876526,.9877069592475891,1.023236,.93796629,1.0682395,1.0303417,1.0374476,.83137923,13.49884,39.448814,25.949974,38535,40450,42889,44122,1233,3.3,2.480452952278242,2.1,.1,89.90000000000001
47009,Blount,TN,4.570020198822022,5.768194675445557,5.763439655303955,5.773345,5.8278918,5.8154769,5.8490238,5.7861567,5.6818185,1.111005425453186,1.584094047546387,1.61579179763794,1.5904336,1.5925468,1.6028485,1.5634906,1.4636427,1.3463612,48.685753,72.814896,24.129143,49532,51172,54140,56667,2527,2.7,3.369584458965419,.2,.8,93.90000000000001
47011,Bradley,TN,3.11199688911438,3.348240375518799,3.397822380065918,3.4201827,3.4269881,3.4545336,3.4801347,3.5361981,3.5138376,.5979000329971314,.6416488289833069,.6348434686660767,.63192689,.62674183,.68701798,.67308319,.64294511,.53794801,40.534786,61.639061,21.104275,43721,46381,48140,51331,3191,5.1,6.185401280390359,.1,1.2,89.8
47013,Campbell,TN,1.127274513244629,1.33723258972168,1.329734086990356,1.3522296,1.3372326,1.3080717,1.3289009,1.3297341,1.3180697,.3149369955062866,.3399320244789124,.3549290001392365,.33868226,.31993601,.36409384,.37575817,.36076117,.34076518,13.513191,16.629234,3.1160431,33628,35377,38170,39803,1633,.3,1.39709023293213,.2,.4,97.3
47015,Cannon,TN,1.876578807830811,1.78996753692627,1.631180047988892,1.483219,1.4555515,1.5084807,1.5517863,1.5614098,1.5517863,.5124503970146179,.3608805537223816,.3464453220367432,.31757489,.32960424,.34163359,.33682185,.37050402,.30313966,28.009377,53.013287,25.00391,43654,47457,49523,55330,5807,1.9,2.235858372125829,.3,0,95.90000000000001
47017,Carroll,TN,1.112010359764099,2.093816995620728,2.252172946929932,2.359503,2.3530514,2.3530517,2.3765116,2.3683007,2.4234321,.2780026197433472,.4539536237716675,.4539536237716675,.54544818,.53958315,.53489107,.52902603,.53723711,.45512661,14.610992,27.0728,12.461807,36212,38201,40810,42637,1827,10.3,2.657247364268809,.2,.4,86.8
47019,Carter,TN,1.523621439933777,1.525384902954102,1.553600072860718,1.5192128,1.4965818,1.4548469,1.4765961,1.5306752,1.5001087,.2839155793190002,.2733348608016968,.2768617570400238,.28303385,.29861099,.28273994,.28038865,.27333486,.23571458,24.13958,33.424576,9.284996,33177,34625,36589,38092,1503,1.7,1.869473534988394,.4,.5,96.3
47021,Cheatham,TN,4.207201480865479,.343651294708252,.3108022809028626,.28806064,.28806064,.28890291,.28384924,.28890291,.28469151,.9298800230026245,.06569804251194,.0581174977123737,.056854077,.053906087,.055590652,.053063802,.055590652,.048852392,51.335773,73.107338,21.771564,53179,56150,58641,61913,3272,1.6,2.99644110400438,.4,.5,94.59999999999999
47023,Chester,TN,.9968308806419373,.1959089636802673,.2304811328649521,.21031404,.20743302,.19398829,.20743302,.19975032,.1843849,.2016709893941879,.0403341986238956,.0518582537770271,.046096224,.048016902,.04417555,.040334199,.038413521,.01920676,28.480545,42.326408,13.845863,42376,43740,45667,51946,6279,8.9,2.629435718440954,0,.5,86.09999999999999
47025,Claiborne,TN,1.324879288673401,.4542443454265595,.476325660943985,.44478095,.45108989,.44688392,.44057494,.436369,.436369,.2428945451974869,.0883252918720245,.0820163413882256,.075707391,.074655898,.06939844,.06939844,.068346955,.06308949,10.870346,24.997665,14.127319,33428,35428,36077,36835,758,1,1.320433631665196,.2,.8,96.40000000000001
47027,Clay,TN,.7336851358413696,1.197065234184265,1.235680222511292,1.1391428,1.0983825,1.1198353,1.0383147,1.0554769,1.0211525,.2703050673007965,.2703050673007965,.2703050673007965,.28961256,.3046295,.29175782,.3046295,.29175782,.26601452,19.585754,19.679955,.094200134,28147,30801,31487,32167,680,2.4,2.613012803762739,0,.1,94.8
47029,Cocke,TN,1.066485166549683,.3176764249801636,.3573859632015228,.34320399,.36116782,.36873156,.35738596,.36967704,.36873156,.1872021704912186,.0482187420129776,.045382346957922,.062400725,.069964454,.072800845,.08036457,.086982831,.069018982,17.555183,18.851761,1.2965775,31081,32027,33614,36716,3102,1.9,2.354297929792979,.9,.2,94.8
47031,Coffee,TN,4.947219848632813,1.78412127494812,1.782262802124023,1.7581029,1.7605808,1.7630588,1.8181931,1.8417336,1.8590792,1.051888227462769,.3512488901615143,.3512488901615143,.37262118,.40018833,.4101001,.39894935,.38160372,.33142531,37.406422,46.649822,9.2434006,45456,46614,47998,50351,2353,3.9,4.3145139379449,0,1.1,90.40000000000001
47033,Crockett,TN,1.566149234771729,1.325731515884399,1.820304989814758,1.5867565,1.8134359,1.5684389,1.6600266,1.7218482,1.2387233,.384668231010437,.322846531867981,.4945734441280365,.40527546,.40756515,.39840639,.41443422,.38237852,.29994962,30.745499,32.565971,1.8204727,38043,39692,42047,44717,2670,13,10.56323355788597,.1,.3,79.5
47035,Cumberland,TN,2.974350214004517,2.73080587387085,2.76189661026001,2.661715,2.6185336,2.5851398,2.5454125,2.5235341,2.4976251,.6529061198234558,.6149063110351563,.6010881662368774,.60540634,.61030024,.61663359,.59417909,.56884587,.50436133,42.878666,44.048286,1.1696205,40123,40994,43893,45958,2065,1,2.989057011618481,.6,.4,96.5
47037,Davidson,TN,9.318221092224121,6.523727893829346,6.520583629608154,6.7991495,6.8073096,6.7828045,6.9057298,7.0260601,7.0148807,2.197683811187744,1.546523690223694,1.5793137550354,1.6564229,1.6713456,1.729689,1.7091764,1.6610144,1.4769009,55.724567,76.373291,20.648724,50484,53419,56507,60388,3881,27.1,10.22839671383355,.2,3.6,64
47039,Decatur,TN,1.332991600036621,1.435529351234436,1.341536402702332,1.3714433,1.4184397,1.4326811,1.5095844,1.4754052,1.4155915,.2136204391717911,.2307100743055344,.2563445270061493,.26488936,.27343416,.31900653,.3332479,.29622036,.24210316,29.461151,27.365242,-2.0959091,38180,36427,40233,42031,1798,4.4,1.446174910148896,0,0,92.2
47041,De Kalb,TN,1.863354086875916,.3340466618537903,.3183882236480713,.32099795,.31490856,.3096891,.32534751,.35666442,.35318476,.4749726057052612,.1043895855545998,.0991701036691666,.070462972,.078292191,.10090993,.092210799,.080032013,.055674445,27.691277,28.883591,1.1923141,37640,40690,44134,45511,1377,1.8,8.258175039048723,.3,.3,93.59999999999999
47043,Dickson,TN,3.177159070968628,2.658759832382202,2.709814310073853,2.4466875,2.4807236,2.4879236,2.6515598,2.6646507,2.6279962,.6126536130905151,.5576719045639038,.5537446737289429,.57141733,.56945372,.55374467,.5602901,.52756286,.42872664,38.702736,61.217949,22.515213,47137,47398,50549,53076,2527,4.2,3.578208048595292,.5,.5,92.59999999999999
47045,Dyer,TN,1.045562267303467,.9876217842102051,.9876217842102051,1.0982354,1.0999912,1.0543412,1.0534632,.95689583,.93494868,.2159599661827087,.194890707731247,.181722417473793,.19094022,.19928014,.20366956,.19313493,.17733298,.17118777,29.850998,40.815086,10.964088,42833,44386,43762,44185,423,12.9,3.404960444729527,.6,.8,81.8
47047,Fayette,TN,2.705331325531006,1.858155608177185,1.730183482170105,1.6853933,1.6209806,1.6243932,1.622687,1.6508408,1.6627848,.4632591903209686,.319930374622345,.3020142912864685,.3148115,.31907722,.30542687,.28324503,.27471355,.24058765,33.787758,59.472672,25.684914,55972,57919,59017,60711,1694,27.4,2.703913952793546,.9,.7,69.5
47049,Fentress,TN,1.360392451286316,.3847011625766754,.4070026874542236,.38191348,.36797503,.38098425,.39399347,.39585191,.40514421,.3177965879440308,.0836306884884834,.0892060697078705,.097569138,.096639901,.10779066,.10964912,.11894142,.085489146,21.719162,35.546509,13.827347,31714,32616,35084,36520,1436,.3,1.526382254433646,.4,.5,97.3
